,power
4258,3370000.3253039923
4259,3370000.2184669757
4260,3370000.142264187
4261,2915088.154062315
4262,3370000.0763732824
4263,3370000.1317077093
4264,3105738.303619681
4265,2926526.214710444
4266,3096277.5269184387
4267,3370000.3795645298
4268,3370001.392159225
4269,3370001.6134200483
4270,3370001.661069435
4271,3370001.6403668327
4272,3370001.527094415
4273,3370001.1472326107
4274,3370002.172047503
4275,3370001.676233029
4276,3370002.0644100327
4277,3370001.941316657
4278,3370001.977503524
4279,3370001.999450001
4280,3370001.5653440338
4281,3370000.730472311
4282,3370000.245910592
4283,3370001.610462496
4284,3370000.688641878
4285,3370000.23607817
4286,3370000.472751149
4287,3370000.251756961
4288,3370000.7992184004
4289,3370000.6737252194
4290,3370001.324140276
4291,3370002.019910218
4292,3370002.1724869832
4293,3370001.688344228
4294,3370001.479016359
4295,3370001.001532633
4296,3370000.297093979
4297,3370000.627514474
4298,3370000.6986033404
4299,3370000.604985676
4300,3370000.591733778
4301,3370000.9820036497
4302,3370001.484012711
4303,3370002.1725690854
4304,3370002.172371077
4305,3370001.3585916283
4306,3370000.421671106
4307,3370000.356146808
4308,3370000.885610195
4309,3370000.5223242627
4310,3370000.108433445
4311,2995369.9849540275
4312,3176055.793528685
4313,3370000.1536655733
4314,3370000.1967302617
4315,3370000.556946423
4316,3370001.004637723
4317,3370000.416609032
4318,3370000.3550046044
4319,3370000.413618091
4320,3370000.467229033
4321,3370000.9060005085
4322,3370000.3677332704
4323,3370000.163357771
4324,3370000.171631642
4325,3370000.328894184
4326,3370000.4331755177
4327,3370000.570283682
4328,3370000.423281736
4329,3370000.3192657465
4330,3370000.192012973
4331,3370000.1624226435
4332,3370000.0670312764
4333,3126428.4359910414
4334,2759571.8611550964
4335,2761977.088955068
4336,3020399.010111099
4337,3363456.4466696344
4338,3370000.084924668
4339,3370000.222317374
4340,3370000.415918762
4341,3370000.606608146
4342,3370000.422821556
4343,3370000.561486165
4344,3370000.862407393
4345,3370001.1037232256
4346,3370001.346496503
4347,3370001.476095253
4348,3370001.6577832005
4349,3370001.516824062
4350,3370001.4665329373
4351,3370000.735661165
4352,3370000.4166094004
4353,3370000.218741977
4354,3370000.061326952
4355,3244916.577784675
4356,2768822.2790628546
4357,2917562.875212346
4358,2419858.1428255974
4359,2312070.980839245
4360,2220002.24168284
4361,2319670.638924413
4362,1815569.239386557
4363,2222727.497476807
4364,2400839.596221679
4365,2394217.1257298733
4366,2005484.27077998
4367,2398801.777147883
4368,3071757.092953898
4369,2851539.7357594506
4370,2369935.0056176824
4371,2702675.111763804
4372,2443695.1073290277
4373,2465281.262283787
4374,1936047.5681388369
4375,1675252.990382679
4376,1254013.6801352366
4377,951857.0477449298
4378,849420.3677865949
4379,490115.1562521428
4380,294830.3349843278
4381,152369.302827419
4382,104919.92343573472
4383,88824.20366640993
4384,93516.80500282992
4385,133417.7951041427
4386,121331.9171809474
4387,309273.9737546424
4388,637077.8056093223
4389,1098503.1827102755
4390,1475274.1143984953
4391,1622063.391244782
4392,1319769.7377805032
4393,970807.4761022266
4394,1013857.1475409862
4395,844724.581199993
4396,445483.48021714034
4397,400566.53502537234
4398,346742.7000336546
4399,262726.4753873932
4400,168232.2951147163
4401,0.0
4402,0.0
4403,0.0
4404,0.0
4405,0.0
4406,0.0
4407,0.0
4408,98533.0311998344
4409,350346.5107259803
4410,405607.1852343194
4411,484514.1053323402
4412,462351.607228768
4413,570180.5028493763
4414,781245.1259600646
4415,1008001.5706989662
4416,1030368.210694463
4417,1220187.0343922677
4418,1352095.7756505157
4419,1367280.9758309347
4420,1352670.926611289
4421,947645.8556840916
4422,721444.0065436268
4423,373694.7710607084
4424,262451.4659964176
4425,86770.03566392628
4426,0.0
4427,0.0
4428,0.0
4429,0.0
4430,175459.744845236
4431,242917.0001706101
4432,352124.3743943635
4433,640051.8079581416
4434,618837.7318173351
4435,716182.0599162559
4436,1373984.6181389336
4437,1558337.8823635366
4438,1803371.240011375
4439,1357502.5536046943
4440,1266475.1097202562
4441,536028.4846147321
4442,390222.7344561387
4443,189400.755775616
4444,168682.91749577704
4445,0.0
4446,120888.4946336008
4447,0.0
4448,0.0
4449,0.0
4450,0.0
4451,108701.80121648178
4452,261783.5454107748
4453,259271.65435951148
4454,299503.85372663435
4455,682609.1701693567
4456,868464.2288435493
4457,627385.7747280668
4458,596581.802207699
4459,364670.0813142474
4460,334057.28562785714
4461,280809.74986651225
4462,747906.4376812066
4463,849159.5000295517
4464,892197.2174148969
4465,1036615.7866785028
4466,881594.9018966067
4467,930413.1084708214
4468,907197.8395045964
4469,874203.5003716442
4470,864551.0942246909
4471,603213.0215409965
4472,551358.4429657792
4473,616665.6804311404
4474,537242.1253415537
4475,462575.08460329374
4476,347751.7585705859
4477,329972.9911888997
4478,334681.9790785938
4479,245305.05367931083
4480,258837.4524181168
4481,410233.8109048963
4482,468511.17161505285
4483,560364.7753246523
4484,960187.9389030244
4485,1165433.4065648029
4486,1471377.1009167891
4487,1807156.6395978904
4488,2311905.667442374
4489,2310583.9863387435
4490,2259698.0577847757
4491,2047585.4379761615
4492,2028926.3279063087
4493,1745909.010736097
4494,1571951.5303476676
4495,1263556.2689373405
4496,1110138.044729482
4497,1006273.7673248508
4498,845507.2088194302
4499,751185.6072665438
4500,999554.0660892384
4501,998594.2009242938
4502,1033460.3870822816
4503,966321.6037452802
4504,1388760.9389227924
4505,1220078.4285098948
4506,643678.5895634264
4507,945448.6952827346
4508,1503385.2792436143
4509,1823560.9949500584
4510,2395236.035266772
4511,2482167.469448955
4512,2026651.0389098404
4513,2173029.884770483
4514,1685109.8266947109
4515,2010874.2653727543
4516,2781217.875320458
4517,2967145.771117525
4518,3334143.751274896
4519,2762531.922363171
4520,2631273.84512823
4521,2100070.455804812
4522,1465044.4113855378
4523,1097482.5825692925
4524,594297.7181071691
4525,415122.4966917432
4526,300820.95906955784
4527,504679.9308763866
4528,841072.3734697805
4529,1278487.575307961
4530,2359067.157965369
4531,2611484.1807209225
4532,2966383.3029466267
4533,3275608.531857308
4534,3370000.3184496635
4535,3370000.193510494
4536,3370000.067279293
4537,3053221.845010632
4538,2508105.8250785014
4539,2494875.2798637594
4540,2819953.5396799203
4541,2503579.709066524
4542,2345992.2276857668
4543,2254149.218531183
4544,1878753.6086692603
4545,1820616.8239361248
4546,1498169.0211087845
4547,1146117.365756677
4548,1141105.656838346
4549,1249610.9376915933
4550,862203.2461496736
4551,892286.442649938
4552,711325.8986614045
4553,1021536.7868971324
4554,1296113.307822258
4555,1570393.730591582
4556,1628814.204780496
4557,1608431.7229329871
4558,1612326.5468810457
4559,1458102.946543915
4560,2087482.6074102027
4561,2082931.6167941168
4562,2354312.6045197886
4563,2157246.621776354
4564,2212146.705611712
4565,1901922.528485876
4566,1864506.6592998132
4567,1398808.831949088
4568,1284325.4140457688
4569,938765.6881578412
4570,1016257.0715575612
4571,823847.070628198
4572,581668.1102785886
4573,256196.1201122557
4574,208318.26362320568
4575,451124.82387888967
4576,2378934.583025343
4577,1088603.357260342
4578,794320.3167982709
4579,371980.59579716827
4580,910233.644016126
4581,1806035.1491854328
4582,1993813.3184664927
4583,2045461.745511109
4584,2072161.0300225264
4585,2207658.0101572075
4586,2122037.343685504
4587,2076711.868938925
4588,1825664.0383401844
4589,2434294.8287684326
4590,2640358.2750334265
4591,2286132.208543062
4592,2453791.95943047
4593,2455184.4798153266
4594,2251423.744709572
4595,2225933.459341286
4596,2190664.5699418625
4597,1948605.364357982
4598,1976971.1202500616
4599,2189061.4896146664
4600,1510050.035359624
4601,1402355.26506798
4602,1227787.2876778075
4603,1757386.5571541595
4604,2706672.226039137
4605,2776037.7034541755
4606,2116740.3975722096
4607,1387933.4504709202
4608,1460660.3942177994
4609,1710929.5291166552
4610,1364635.046731013
4611,1389470.2066327648
4612,1309921.9617056856
4613,982659.0914276944
4614,1022400.7615397788
4615,874377.3716291621
4616,657823.0772835477
4617,502514.3953880144
4618,343090.8444263148
4619,189991.8945921304
4620,85667.58098994094
4621,0.0
4622,0.0
4623,111675.06105322712
4624,890857.849561366
4625,228475.09741551883
4626,762190.4262026391
4627,733340.6260899272
4628,1097992.8989693865
4629,1022976.78047271
4630,700062.9287618895
4631,1057815.8706030636
4632,1188299.211564814
4633,969983.5597190358
4634,954054.1934986234
4635,888625.5971876009
4636,836831.6075246162
4637,597467.5951128268
4638,512860.7913903082
4639,331126.2190673639
4640,289689.46521752264
4641,190780.11296070367
4642,102713.82873896706
4643,101813.38589327488
4644,0.0
4645,0.0
4646,0.0
4647,80350.91826363189
4648,86325.49763806732
4649,150494.9060847302
4650,267126.8739499658
4651,355292.5013055019
4652,650714.5625899422
4653,982275.122323109
4654,916841.0973275988
4655,1189969.8020863784
4656,1210306.5917682624
4657,1521493.1772289595
4658,1137898.2909986028
4659,1581558.5308022052
4660,1308799.372087284
4661,1498899.7044386286
4662,1629593.1176408518
4663,1715848.6235891872
4664,1847816.6580788016
4665,1410866.4397600428
4666,1218992.6042092044
4667,1215952.5298217076
4668,1181825.7040948805
4669,870290.3100995139
4670,639834.2032669148
4671,741576.7733601959
4672,791848.7582960932
4673,805417.5597101093
4674,780926.1419397428
4675,999266.1257385944
4676,1244073.6576367524
4677,1380959.0272122505
4678,2170489.0493768966
4679,2309592.304214635
4680,2595460.7196422927
4681,2588161.0455997046
4682,2176236.398116653
4683,2412386.603693967
4684,1898036.9183452784
4685,2329913.98964538
4686,2105678.988449882
4687,1558337.7968537812
4688,1759299.4970428308
4689,1524888.432622392
4690,1401173.1569464763
4691,1432144.5230721948
4692,978131.2891780136
4693,862811.8946833782
4694,698869.5177095864
4695,748745.2822477842
4696,1069451.2059529442
4697,1107688.6043911232
4698,1324256.172962777
4699,1251348.145391405
4700,1422214.7704041237
4701,1658469.5265205752
4702,1869687.449795589
4703,1395735.4236513306
4704,1400582.0816076936
4705,1217472.651704332
4706,1064915.3638986533
4707,792964.956808459
4708,1091869.2940410897
4709,1163971.633071745
4710,1067774.9721456172
4711,1896885.8112915067
4712,1698296.7358267738
4713,1941070.970282281
4714,1223335.753749311
4715,1356697.3100485818
4716,974835.5870260932
4717,732196.797328803
4718,833480.7029777626
4719,936019.2806836546
4720,1442271.3006558632
4721,1430962.381851532
4722,1139021.0695433
4723,1495611.5977911728
4724,1709289.9530225792
4725,2323800.929546472
4726,2646353.8556053992
4727,2863008.5331454715
4728,3344371.1966938274
4729,3370000.0907436577
4730,3370000.0618229858
4731,3370000.228863005
4732,3370000.200361937
4733,3370000.1723208227
4734,3370000.161121602
4735,3370000.168460309
4736,3370000.183578952
4737,3370000.19654308
4738,3370000.162158363
4739,3370000.123725138
4740,3370000.137359973
4741,3370000.103196228
4742,3025611.932749843
4743,3154684.828664147
4744,2862820.444868341
4745,3362687.2794212066
4746,3370000.0607481464
4747,3370000.153000461
4748,3370000.15763534
4749,3370000.2458221186
4750,3370000.3176340368
4751,3370000.908812575
4752,3370001.2207884165
4753,3370002.070944287
4754,3370001.7733228006
4755,3370002.156747889
4756,3370001.600275043
4757,3370001.6278791926
4758,3370000.362511304
4759,3370000.192724268
4760,3370000.1661428334
4761,3370000.0857393164
4762,2062300.2166150275
4763,2028623.068095616
4764,1319884.7219568994
4765,1040559.9632060756
4766,1088603.3858371456
4767,917108.9480401868
4768,1145282.0976426515
4769,1076846.593146996
4770,884899.353198465
4771,1527026.1614272152
4772,1816270.2445028236
4773,2164880.5541222086
4774,2144159.925124395
4775,1989971.921802601
4776,1745908.9670118815
4777,1391361.5588219843
4778,1190700.7305971486
4779,1040658.5760992954
4780,1219101.2231206351
4781,1216929.739553986
4782,1355662.0015065845
4783,1678582.850081119
4784,1663531.2069437555
4785,1246245.1716045362
4786,1234193.241070863
4787,875855.6477601592
4788,879160.1234103247
4789,828203.1899101236
4790,639761.6470926523
4791,670661.9600677845
4792,818569.5207014566
4793,788500.1946497436
4794,706402.993412425
4795,1083157.3134554345
4796,1220621.2842009896
4797,1427415.9960171534
4798,1675386.0901446303
4799,2048647.4874862689
4800,2199481.736181661
4801,1962936.1569774677
4802,2202207.2741290512
4803,2303479.5745442626
4804,2624006.853517526
4805,2699768.1988430056
4806,2320992.55132802
4807,2851163.9728339477
4808,2302158.025612047
4809,2143225.1032117563
4810,1802810.391052239
4811,1710246.4038375702
4812,1006561.6769573522
4813,841159.3699693055
4814,921037.6263572072
4815,784992.2793125253
4816,854724.844646856
4817,737839.9825880164
4818,1325866.8211301563
4819,1443245.5710756802
4820,1468697.847519781
4821,1901490.7748382927
4822,2181847.083073171
4823,2370104.540862272
4824,2520639.4485874795
4825,2368236.528724164
4826,2091813.3877857851
4827,2012997.878953971
4828,2471200.274698729
4829,2489130.976602014
4830,2112845.5409980696
4831,1579611.168160969
4832,1526648.9527444923
4833,1510175.7497905942
4834,1243313.581494873
4835,1394435.0947879287
4836,1333114.224807658
4837,1379185.801195901
4838,1488670.0014256726
4839,1736617.565776802
4840,1725139.8772550393
4841,1827486.763807784
4842,1380840.8773971228
4843,2298358.0643980494
4844,2577300.4481264846
4845,2902491.240642269
4846,3316300.2314358847
4847,3273214.938310888
4848,3370000.132899161
4849,3370000.099064772
4850,3113075.249827424
4851,3176530.459020158
4852,2765307.1254380792
4853,2375538.634495364
4854,1852724.0135637887
4855,2034842.767406908
4856,1877314.5910191208
4857,1413230.6985591133
4858,1064520.971488777
4859,1200643.4477693886
4860,835239.9276135486
4861,755094.693258455
4862,573808.1938105924
4863,702748.1625546827
4864,387282.3479916636
4865,588789.0511690291
4866,388122.4497089663
4867,685965.6340921612
4868,854463.9351498581
4869,1119833.7623984204
4870,1262994.8820702678
4871,1325636.7101285132
4872,1442393.1404777688
4873,1573639.3505724203
4874,1220947.0931620696
4875,1303747.3842526954
4876,1269394.0986938917
4877,1055252.093147358
4878,1102483.5273425083
4879,860116.2275700753
4880,890500.6593231466
4881,674031.4459968354
4882,463915.5735060498
4883,317538.0907016789
4884,249610.8120461419
4885,258077.6319471081
4886,98330.74958173826
4887,104402.17213111356
4888,161052.40606780487
4889,106653.28194668348
4890,294575.423814034
4891,703792.3841724161
4892,851072.6682216091
4893,1396090.057506317
4894,2090722.866083217
4895,1850901.3834367
4896,1765584.7218319403
4897,1694567.0014141852
4898,1302624.772181153
4899,1168461.2639192056
4900,1202923.4894451986
4901,1156140.837886853
4902,1208678.0290379976
4903,931931.0196555384
4904,884638.4506581263
4905,588587.5441324316
4906,360435.0492796972
4907,296614.7862533563
4908,134561.50161015397
4909,96651.94354421896
4910,0.0
4911,0.0
4912,177256.51610793706
4913,340448.0473559063
4914,441126.8130864335
4915,695736.8468892858
4916,1085235.4012895022
4917,1211066.5897357955
4918,1407438.2888529175
4919,1307003.0939790031
4920,1533565.0723326283
4921,1664197.2119172907
4922,1949491.8714223949
4923,2096798.8969288373
4924,2081262.798875136
4925,1968845.4161408157
4926,2376557.306302553
4927,2450832.5576724727
4928,2148210.487720196
4929,1551421.6672056736
4930,1031712.1678365642
4931,817564.3461763149
4932,627455.8098015952
4933,537178.2556995916
4934,631029.1624224811
4935,861333.6568140058
4936,885768.9007941787
4937,796202.7841460998
4938,1261198.653358894
4939,1837862.0825814889
4940,2307114.2884470974
4941,2973057.8267308697
4942,2897602.975978048
4943,3370000.112273963
4944,3370000.105233041
4945,3370000.116060188
4946,3370000.1934731
4947,3370000.1649231086
4948,3370000.14171933
4949,3370000.1290866067
4950,3370000.052232897
4951,2895346.969525682
4952,3362884.0467967093
4953,3363921.547503904
4954,3134976.309041678
4955,3026577.42609219
4956,3029859.5551217413
4957,2542226.3689478454
4958,2509150.250183636
4959,2662523.413381692
4960,2745511.6166682635
4961,3007003.0500565646
4962,2343957.202451784
4963,2676694.650206995
4964,3370000.0947006484
4965,3370000.1801109235
4966,3370000.193622857
4967,3370000.26203214
4968,3370000.168602628
4969,3370000.1727090543
4970,3370000.179567444
4971,3370000.153603213
4972,3370000.16461817
4973,3370000.153332988
4974,3370000.171245384
4975,3370000.1159410286
4976,3370000.1414195984
4977,3370000.0765384617
4978,3370000.0888233758
4979,3179617.518110469
4980,3370000.0674446216
4981,2402707.486098795
4982,2132787.141349132
4983,2070340.482076404
4984,2364501.0682069715
4985,1899476.056876769
4986,1283427.266010372
4987,2300836.0339055904
4988,3360630.1981483423
4989,3165370.857234799
4990,3370000.153457729
4991,3370000.120150784
4992,3370000.1428908794
4993,3369001.744846046
4994,3060751.6350271823
4995,2742736.4505945845
4996,2199802.333009368
4997,1716668.441696623
4998,1784864.1048575472
4999,1555319.9111026125
5000,1081185.2173032472
5001,853768.3005516168
5002,833229.4679859581
5003,574748.684486209
5004,483771.1128874706
5005,506304.0602358474
5006,278874.2858020679
5007,229560.08758765765
5008,334393.6769140459
5009,273491.6980461402
5010,356754.56830502814
5011,712445.226438175
5012,1087072.4692960694
5013,1274333.7849056756
5014,1727872.842941169
5015,1843329.9897875525
5016,1909118.025430665
5017,2201886.484924012
5018,2677058.123331329
5019,1946832.574789987
5020,2130449.781212734
5021,2066851.328590864
5022,1769000.829193736
5023,1449943.5559949346
5024,862377.1208855213
5025,579182.5110799976
5026,439953.8640716896
5027,347367.34927776456
5028,308683.6663243224
5029,191174.2142629116
5030,201946.3922787972
5031,154863.8824139262
5032,185704.4302066333
5033,553083.0791531478
5034,738678.9064655533
5035,1328972.7927719073
5036,1846414.4964231048
5037,1180155.2806302807
5038,791051.499157002
5039,1237124.7964363715
5040,1209329.4471812726
5041,1246353.6689114275
5042,1295327.465900295
5043,1711066.3148589637
5044,1822158.9791092584
5045,1667527.3060494796
5046,1433444.8141079857
5047,1430016.7010284704
5048,1139643.8624631674
5049,950483.840345921
5050,808349.5605598232
5051,805333.7689181986
5052,891393.5617012851
5053,798799.7190021692
5054,741042.992299125
5055,660651.9469738001
5056,794479.773728609
5057,930234.5008511788
5058,924073.5344445838
5059,1474786.9694460763
5060,1789490.6825422554
5061,2170333.318428314
5062,2272749.8528099004
5063,2334539.9230723702
5064,2558784.130558227
5065,2749211.6654274394
5066,2975918.102632035
5067,2843078.959510794
5068,3197900.9489817545
5069,3082762.164729611
5070,3110372.192835696
5071,2843831.011798401
5072,2589585.016160501
5073,2502534.907943282
5074,2075649.9711285047
5075,1941218.5717524628
5076,1752194.361232326
5077,1315398.148727351
5078,1079015.8795878207
5079,1124018.1943996465
5080,1012129.3364873348
5081,983619.121702656
5082,658475.8623428826
5083,955244.2868034204
5084,1267822.2980936407
5085,1468941.4833223005
5086,1696298.5504088972
5087,2193710.4802767336
5088,2315870.776838976
5089,2591721.8622058453
5090,2487389.8386900644
5091,2714484.409168137
5092,2714847.991301704
5093,2354991.587740552
5094,2393707.908691134
5095,2082628.1567398368
5096,1960572.1873848296
5097,1693767.8860226197
5098,1328512.6305891068
5099,933822.1752110329
5100,583616.2839306945
5101,365628.01446998055
5102,107486.20121372584
5103,0.0
5104,0.0
5105,90563.6979110719
5106,177855.43313745997
5107,268541.25712817046
5108,682683.7499688915
5109,809522.3200196131
5110,880116.566634008
5111,549953.1524332304
5112,691485.192655167
5113,479141.652172961
5114,449505.00948280847
5115,420826.0391279366
5116,399568.9004530531
5117,321987.9365364305
5118,445036.6081332241
5119,393530.6513763779
5120,444589.7896699363
5121,310409.1396945514
5122,247186.55827758496
5123,300098.66798386973
5124,117390.33864605514
5125,0.0
5126,699839.1923468354
5127,588990.628071646
5128,327378.27939607727
5129,287225.23156711354
5130,464474.126188215
5131,575756.3567140797
5132,557426.5444002836
5133,454420.267276959
5134,537178.2531446014
5135,409364.6588698068
5136,477941.46877952
5137,211922.37730057276
5138,234950.0011013506
5139,138652.1077661148
5140,95256.29277494612
5141,0.0
5142,0.0
5143,0.0
5144,0.0
5145,0.0
5146,0.0
5147,133816.76956621272
5148,265476.7327397073
5149,420500.1407927354
5150,289477.02366385364
5151,0.0
5152,0.0
5153,0.0
5154,138765.71906639292
5155,225640.143868694
5156,320852.75243366306
5157,313814.6538608509
5158,386074.665412116
5159,348088.07874176645
5160,397206.1491588622
5161,358771.291232245
5162,356905.8239866686
5163,387177.3302888596
5164,375963.5276344592
5165,426366.56721338606
5166,366737.1851571564
5167,424356.80142389314
5168,330213.2561265425
5169,262372.8941298004
5170,168532.7080326625
5171,95539.47150617091
5172,124017.1188573316
5173,0.0
5174,0.0
5175,0.0
5176,0.0
5177,0.0
5178,117193.27060791849
5179,0.0
5180,1393252.929925009
5181,122465.13058037192
5182,453247.30709125096
5183,412515.181816619
5184,370568.8834963818
5185,318582.4387167036
5186,193407.46329539557
5187,191699.6914237208
5188,130811.2180555797
5189,182804.387347177
5190,136050.98059280505
5191,166670.14049112535
5192,0.0
5193,0.0
5194,0.0
5195,0.0
5196,0.0
5197,187922.86078501865
5198,189564.96574626915
5199,111798.23141007136
5200,151659.31342463804
5201,343427.1876618224
5202,336507.88958401844
5203,210936.35756809247
5204,292238.68398672173
5205,421640.8544946257
5206,390590.2607113625
5207,381454.09861600574
5208,303007.773054773
5209,345637.51707020454
5210,655501.9238256238
5211,901840.4430936712
5212,1073296.785364098
5213,1178275.8939623304
5214,1072409.3442649238
5215,1242444.9646159096
5216,1151651.148569455
5217,1007041.6517772712
5218,889697.0000379542
5219,739822.7596300498
5220,635627.1057335204
5221,661812.584632888
5222,359729.20220440294
5223,203128.70144014028
5224,939498.0603106308
5225,1046081.8868621616
5226,1069944.2230886407
5227,1304084.2352335758
5228,1593112.7588819163
5229,1860621.3484844663
5230,2337017.971882761
5231,2199160.979039511
5232,2589051.1073185764
5233,2452573.451868983
5234,3146611.4786340967
5235,3309772.522029875
5236,3370000.1446345863
5237,3370000.0647164844
5238,3370000.133693428
5239,3370000.1956071416
5240,3370000.096504423
5241,3370000.122017406
5242,2466325.917177763
5243,2002086.328571144
5244,2100693.6039414434
5245,1557709.1090092612
5246,1470524.592378802
5247,1584025.0769419963
5248,1248416.603054954
5249,1717215.1036994883
5250,1373275.236946127
5251,2362463.2083795103
5252,2236835.001935953
5253,2420537.1328386366
5254,3065771.752472216
5255,2614510.7680116403
5256,3370000.117847318
5257,3370000.0875432417
5258,3370000.0748852137
5259,3362991.367300897
5260,2994035.064940952
5261,2873725.278243883
5262,2932056.445059479
5263,2563412.978497209
5264,2057597.6476714883
5265,2677966.6789647248
5266,2239720.85432864
5267,2059114.583863642
5268,2428688.001597177
5269,1630761.520685402
5270,1348529.5912086302
5271,1393844.009992243
5272,1397153.9874419847
5273,1270292.206313637
5274,1413467.1022152973
5275,1956878.8354032864
5276,2704128.3865421466
5277,2373500.713537406
5278,2589229.219365217
5279,3102262.94463032
5280,3370000.0507448446
5281,2596350.6389284977
5282,2535639.071875484
5283,2308436.06867929
5284,2253026.921225434
5285,2361444.6588333147
5286,2220483.1208929545
5287,1901922.4766795817
5288,1932945.1716211056
5289,1463583.0836958864
5290,1524636.968550552
5291,1390061.2677861934
5292,1148414.444951577
5293,1416895.196381007
5294,1116669.8937965727
5295,891214.9969406137
5296,839854.9337908609
5297,578309.1858337073
5298,1056238.127418751
5299,1536583.0938934088
5300,1771187.0344975153
5301,1694700.298313608
5302,1609210.7708094066
5303,1148414.4073637603
5304,1597396.9172264035
5305,1658469.6170972525
5306,1866377.695385257
5307,2141822.901501452
5308,1797622.824201764
5309,2135123.7287509297
5310,1864650.7671387496
5311,1673787.667552068
5312,1276803.6122943696
5313,1515331.4347663857
5314,1125344.9500885198
5315,951582.4077298944
5316,610920.2820293319
5317,631029.1932514778
5318,199286.18155845784
5319,210222.32255007848
5320,187003.2902040801
5321,186051.16553944856
5322,248887.1628886757
5323,444422.2229716096
5324,618137.0307525398
5325,1017313.0153934294
5326,1069549.8425113647
5327,1346573.9076836975
5328,1488061.1627889886
5329,935653.0671428922
5330,888714.8331373845
5331,1226592.9356690913
5332,918269.733275142
5333,692231.1159596129
5334,580660.4192406363
5335,475541.0425530596
5336,368905.1476325044
5337,349962.08029085933
5338,131529.35549027802
5339,0.0
5340,0.0
5341,0.0
5342,0.0
5343,0.0
5344,0.0
5345,160331.4037691629
5346,425877.7327472131
5347,748974.1187697882
5348,747677.6652180543
5349,870638.174356083
5350,726629.7048345447
5351,888714.8617100317
5352,829794.8095062963
5353,911751.5837734904
5354,986018.8690899112
5355,791290.7052814955
5356,688576.20454602
5357,703494.041105878
5358,596313.1189931573
5359,547781.469631969
5360,305051.1164272409
5361,248923.3573592692
5362,163185.34151035888
5363,145865.7119261511
5364,122662.20748705804
5365,88803.9826244007
5366,0.0
5367,0.0
5368,0.0
5369,0.0
5370,347703.7194216535
5371,449728.4555786344
5372,226655.115346106
5373,700212.1152129081
5374,1272200.7141946766
5375,768090.1476588052
5376,414633.63180676993
5377,293428.2734135101
5378,236384.992348318
5379,289646.98710357555
5380,203358.5835759368
5381,385287.0725462152
5382,291558.8710149809
5383,208726.27469605452
5384,217022.56331279117
5385,0.0
5386,0.0
5387,0.0
5388,0.0
5389,1463583.1324084331
5390,151488.91237821247
5391,0.0
5392,0.0
5393,0.0
5394,108634.2650315816
5395,135040.2652195131
5396,170416.20169467974
5397,403716.9484943757
5398,430223.2756455155
5399,550528.0737455213
5400,406132.25274564
5401,407246.20670688426
5402,446097.8341000546
5403,378433.963156004
5404,317583.4469918316
5405,316221.2344234258
5406,345877.7570214933
5407,292960.92578794056
5408,241107.8324101585
5409,286333.0348234949
5410,235544.99200870036
5411,194294.1997642821
5412,0.0
5413,0.0
5414,0.0
5415,0.0
5416,158198.46111667005
5417,0.0
5418,443472.7133501134
5419,550655.8309143757
5420,768010.4686242962
5421,1254687.2069625105
5422,1349564.9043522037
5423,1540229.8837784796
5424,1709699.7910244465
5425,1424224.3386067892
5426,1561858.8572179242
5427,1123814.0988658527
5428,1186315.447705792
5429,997826.2204776768
5430,1077438.2507853133
5431,1548026.3866623137
5432,1345883.6621087086
5433,1349910.027139698
5434,1125651.1872844226
5435,1070634.4384013752
5436,748211.4401782828
5437,569105.635633479
5438,434079.9427949874
5439,243604.46498869252
5440,775026.4428071007
5441,713894.2071670297
5442,826862.8488665122
5443,958814.632632292
5444,1008577.551234218
5445,1227787.2399045967
5446,1505648.7727792647
5447,1614403.665151748
5448,2172709.544445889
5449,1934570.4306328667
5450,2390651.0781962783
5451,2979350.982937665
5452,2759016.6947359405
5453,3344153.8544481345
5454,3207636.981705343
5455,2916037.481183687
5456,3270603.567312039
5457,3098594.587371749
5458,2694862.7469527503
5459,2293071.075640694
5460,1763535.1601667688
5461,1473447.4328657836
5462,2145250.384509657
5463,1895014.959406217
5464,2361444.183373896
5465,2693772.9089623303
5466,1837441.4178208096
5467,2844395.0134114902
5468,3370000.111401183
5469,3370000.2018969418
5470,3370000.3605528213
5471,3370000.900375672
5472,3370001.530636226
5473,3370001.9970702543
5474,3370001.919014825
5475,3370002.167440874
5476,3370002.056260257
5477,3370001.994453832
5478,3370001.182332928
5479,3370000.5972431186
5480,3370000.308495367
5481,3370000.2802795307
5482,3370000.639526867
5483,3370000.3791043498
5484,3370000.203731521
5485,3370000.081664278
5486,3368232.5418217317
5487,3370000.1290070903
5488,3370000.1185622667
5489,3367034.049625489
5490,3370000.0525636524
5491,3370000.225232582
5492,3370001.734022456
5493,3370002.172738113
5494,3370002.1735880943
5495,3370002.022765124
5496,3370001.395701107
5497,3370000.315675555
5498,3370000.1554737845
5499,3370000.104185528
5500,3370000.1427819123
5501,3370000.1569078504
5502,3370000.148094852
5503,3361506.6715906034
5504,2976108.958053334
5505,2369255.506183836
5506,1936195.6364591655
5507,2659253.0273365607
5508,2236033.4617723543
5509,1982141.875664875
5510,2803603.484823907
5511,3370000.109539009
5512,2245492.110233568
5513,2120946.728506976
5514,2615578.9773853165
5515,3101297.412672877
5516,3370000.174443064
5517,3370000.5501355613
5518,3370001.033156086
5519,3370001.4711381486
5520,3370001.2369142724
